IID,array,job,start,creative,adj_pgs,sexMale,job_sat
5600018,3,"nurse (of any kind, at any level)",1973,-1,-0.672094519539628,0,3
5600608,0,"solicitor, lawyer, barrister, judge, coroner, articled clerk, attorney, advocate, stipendiary magistrate, fiscal/crown prosecutor, sheriff (scottish courts), legal services recorder",1984,0,-1.8503314083612377,0,4
5600653,3,local government administrative officer or assistant or clerk,1995,0,0.1268584734414671,0,3
5602022,3,"public service higher/senior executive officer, hospital administrator",2000,0,-0.506967296406234,0,3
5604320,0,"nurse (of any kind, at any level)",1987,-1,0.12779353561532678,0,4
5605171,1,"higher education teaching professional, university lecturer/professor (including college/university head/vice chancellor)",1980,1,-0.15279438269111242,1,4
5605486,5,"civil service administrative officer or assistant or clerk, tax collector, prison service clerk, law courts clerk",2005,0,-0.246709573156362,0,4
5605523,1,"primary /junior school teacher or teaching professional, nursery school teacher (including head teacher)",1998,1,-1.9007581568872645,0,3
5606496,2,secondary school teacher or teaching professional (including head teacher),2000,1,1.7878872860358028,1,2
5607621,1,"architectural technologist/technician/assistant, town planning technician, planning enforcement officer",1995,1,-0.25741427250146315,0,4
5607847,0,"care assistant, home care assistant, residential social worker, home carer, nursing home assistant",2000,-1,-1.841848832812937,0,4
5608876,1,"aircraft pilot, flight engineer, aircraft navigator, helicopter pilot",1989,0,-0.07611822414756676,1,4
5608982,0,"nurse (of any kind, at any level)",1990,-1,-0.4206990681270328,0,3
5609084,8,"chartered surveyor, building surveyor, land surveyor",2001,0,0.5192249887986613,0,2
5609743,1,"senior official in local government including parish or town or county chief clerk, chief or superintendent rate collector, chief executive or director, councillor",1995,0,-0.7580622904742368,1,3
5610148,2,"educational assistant, classroom assistant, special needs helper",2003,0,-0.6037526310673903,0,5
5611630,2,"sports coach, instructor, trainer, or manager",1998,0,1.7104211192681846,1,5
5612081,1,"laboratory technician, scientific assistant, cytology screener; hospital, medical or health technician",2009,0,-1.0670180172943606,1,4
5612530,2,"director or chief executive of private organisation/company, company chairman or president, general manager",1994,0,0.9221916960647004,1,3
5614157,3,"accounts and wages clerk/assistant/supervisor, bookkeeper, cost or ledger clerk, audit assistant, budget officer, student loans officer, paymaster {41223253_3249}",1979,0,0.16372461897924293,0,3
5615385,1,"researcher in broadcasting, journalism, photography, printing and publishing",1960,1,0.6053258068869108,0,4
5615547,3,"senior official in local government including parish or town or county chief clerk, chief or superintendent rate collector, chief executive or director, councillor",1992,0,2.28614140883685,0,3
5616028,2,speech and language therapist,1992,0,1.0961443387490826,0,4
5616508,2,"medical doctor, general practitioner, hospital consultant",1988,-1,1.0627429231395564,0,3
5617294,2,"software professional, analyst-programmer, computer programmer, software analyst or engineer, systems designer or programmer",1990,1,-1.7473209456084933,0,3
5619027,4,local government administrative officer or assistant or clerk,2004,0,1.1303267764682194,0,3
5619178,0,"architect, landscape architect/designer, structural designer {24313288_3287}",1967,1,0.2259259133650038,1,3
5620386,3,"postal worker, postman, mail sorter, messenger, courier, mailroom clerk, post sorter, leaflet/circular distributor, newspaper/parcel deliverer {92113352_3347}",2008,0,0.5128794501741363,1,4
5622086,3,production and process engineer {21273045_3037},2003,0,0.19804876510072855,1,4
5622296,0,"pensions and insurance clerk/administrator, claims handler",1975,0,1.150802788590139,0,5
5622444,3,"accounts and wages clerk/assistant/supervisor, bookkeeper, cost or ledger clerk, audit assistant, budget officer, student loans officer, paymaster {41223241_3235}",1982,0,-0.5039198056711159,0,4
5623921,0,"senior official in local government including parish or town or county chief clerk, chief or superintendent rate collector, chief executive or director, councillor",1987,0,-0.33728081626287215,1,4
5626554,1,"nurse (of any kind, at any level)",2007,-1,0.4479148247986364,0,3
5626657,0,"sales or marketing manager/director, export/import manager, business development manager, advertising/commercial manager",1973,1,-1.0738270867400193,1,5
5627235,0,secondary school teacher or teaching professional (including head teacher),1978,1,-0.7132287661293809,0,3
5627289,2,"chemist (analytic, developmental, industrial, research)",1987,1,1.0536054996869464,1,4
5627624,3,"manager in construction, clerk of works, site manager, contracts manager, highways manager",1987,0,-0.6650497867922698,1,4
5631421,3,"librarian, assistant librarian {24513314_3313}",1994,1,-0.4498185777750912,0,2
5634175,0,"public service higher/senior executive officer, hospital administrator",1974,0,-0.33456959848744444,1,3
5634311,0,"nurse (of any kind, at any level)",1986,-1,1.4488068712486215,0,4
5634640,2,"housing officer, welfare officer, refuge/rescue worker, probation assistant, nspcc inspector, day centre supervisor",1998,0,-0.1270076429365347,0,3
5635361,1,occupational therapist,1991,0,0.00954930461679629,0,1
5635712,0,"financial controller, accounting/audit technician, trust officer",1969,0,0.07475990094721603,1,3
5636538,1,"company secretary, club secretary",1989,0,-0.13323392893417496,0,4
5636792,5,"careers adviser or vocational guidance specialist, placement advisor {35643215_3210}",2002,0,-1.4192995521542144,1,2
5637179,2,all other personal assistants and secretaries,2007,0,0.08907835926359253,0,5
5638307,2,"accounts and wages clerk/assistant/supervisor, bookkeeper, cost or ledger clerk, audit assistant, budget officer, student loans officer, paymaster {41223241_3235}",2006,0,0.9982341717330164,0,3
5640174,9,"bank manager, bank section manager, building society manager, post/sub-post office manager",2002,0,1.120141729291062,1,4
5641360,7,"chemical engineer, plastics engineer, pharmaceutical engineer",2007,1,0.01475605873830984,1,4
5642252,4,other engineering professional {21293047_3037},2006,0,-0.33526034624808204,1,2
5643602,4,"regulation compliance inspector/examiner including fishery or pollution control officer, water bailiff, rspca inspector, refuse inspector",2008,0,-2.2678054050683656,1,3
5643882,0,"journalist, reporter, newspaper correspondent, sports writer, newspaper or magazine editor",1989,1,-1.2270432281403298,0,3
5644598,3,"steeplejack, steel fixer",1995,0,-0.8946580654288834,1,3
5645364,0,"general office assistant/clerk, clerical officer, clerk-typist, office supervisor, press/newspaper corrector/reader",1985,0,-0.03152341664644255,0,4
5645746,0,secondary school teacher or teaching professional (including head teacher),1979,1,-0.04993411038256112,0,3
5646350,3,"other cleaner including in offices, hospitals, schools, shops, warehouses, ships, aircraft, stations",2002,-1,0.2102117915127488,0,2
5647077,2,local government administrative officer or assistant or clerk,1984,0,-0.9932624811381452,0,3
5651460,3,"production, works or maintenance manager",2006,-1,-0.02480781631872487,1,3
5651503,0,"medical doctor, general practitioner, hospital consultant",1982,-1,-0.19705300890772592,1,4
5652398,1,"ict or it manager, systems/data processing manager, telecom manager",1989,1,0.00920489724278988,1,3
5653606,3,"librarian, assistant librarian {24513314_3313}",1982,1,-0.06955621849161195,0,4
5653805,0,"advertising or sales representative, demonstrator, estate agent negotiator, land/property salesman {71293332_3320}",1958,0,-1.9720818138644405,0,2
5654248,3,police officer (inspector or above),1970,0,-0.5419465505925282,1,4
5655011,0,"nurse (of any kind, at any level)",1981,-1,1.1333119415516817,0,4
5656133,3,"other therapist including acupuncturist, aromatherapist, dietician, herbalist, homeopath, hypnotherapist, masseur, orthoptist, osteopath, psychotherapist",2009,0,1.013919122531017,0,4
5656195,2,"nurse (of any kind, at any level)",1976,-1,-1.3185884321450163,0,4
5656514,5,"social services manager, community care manager, welfare services manager",2001,-1,0.7930664755616806,0,3
5656801,0,"laboratory technician, scientific assistant, cytology screener; hospital, medical or health technician",1974,0,0.19779434600528173,0,3
5657489,0,"tool maker, tool fitter, jig and tool fitter, marker out, die sinker",1961,0,0.423167259884003,1,4
5657862,3,"management consultant, actuary, economist, statistician, statistical controller/assistant, business analyst, demographer, economic forecaster",1995,1,-0.9093649108207658,1,3
5659111,3,"it strategy or planning professional, computer consultant, software consultant",2003,1,-0.9306650980570588,1,4
5659580,2,"other therapist including acupuncturist, aromatherapist, dietician, herbalist, homeopath, hypnotherapist, masseur, orthoptist, osteopath, psychotherapist",1988,0,0.3550834784284896,0,4
5661284,2,special needs teaching professional (including head teacher),1990,1,-1.348184056065437,0,3
5661773,0,"counter clerk, bank clerk, cashier, post office clerk",1979,0,-0.7017058041433785,0,3
5662440,9,health visitor {32113077_3071},1977,0,-1.5010973123766258,0,4
5663643,3,"pharmacist, pharmacologist, pharmaceutical chemist",2000,1,-0.6641639429759567,0,3
5664329,2,"medical doctor, general practitioner, hospital consultant",1974,-1,-0.6520662408313822,1,5
5664725,2,"ward clerk, medical records clerk",1997,0,2.124102548247865,1,4
5666687,2,"furniture maker/fitter, cabinet maker",1983,-1,0.7607303260877223,1,4
5667684,3,taxation accountant or adviser or consultant or practitioner,1991,0,0.324317498425931,1,3
5669747,1,"engineering technician, engineer's assistant, commissioning engineer, contracts engineer, technician engineer, industrial radiographer",1980,0,1.385915464452415,1,4
